DET	MIN	2017	12	2017-11-23 17:30:00	\N	\N	\N
DAL	LAC	2017	12	2017-11-23 21:30:00	\N	\N	\N
WAS	NYG	2017	12	2017-11-24 01:30:00	\N	\N	\N
ATL	TB	2017	12	2017-11-26 18:00:00	\N	\N	\N
CIN	CLE	2017	12	2017-11-26 18:00:00	\N	\N	\N
IND	TEN	2017	12	2017-11-26 18:00:00	\N	\N	\N
KC	BUF	2017	12	2017-11-26 18:00:00	\N	\N	\N
NE	MIA	2017	12	2017-11-26 18:00:00	\N	\N	\N
NYJ	CAR	2017	12	2017-11-26 18:00:00	\N	\N	\N
PHI	CHI	2017	12	2017-11-26 18:00:00	\N	\N	\N
LAR	NO	2017	12	2017-11-26 21:05:00	\N	\N	\N
SF	SEA	2017	12	2017-11-26 21:05:00	\N	\N	\N
ARI	JAX	2017	12	2017-11-26 21:25:00	\N	\N	\N
OAK	DEN	2017	12	2017-11-26 21:25:00	\N	\N	\N
PIT	GB	2017	12	2017-11-27 01:30:00	\N	\N	\N
BAL	HOU	2017	12	2017-11-28 01:30:00	\N	\N	\N
DAL	WAS	2017	13	2017-12-01 01:25:00	\N	\N	\N
ATL	MIN	2017	13	2017-12-03 18:00:00	\N	\N	\N
BAL	DET	2017	13	2017-12-03 18:00:00	\N	\N	\N
BUF	NE	2017	13	2017-12-03 18:00:00	\N	\N	\N
CHI	SF	2017	13	2017-12-03 18:00:00	\N	\N	\N
GB	TB	2017	13	2017-12-03 18:00:00	\N	\N	\N
JAX	IND	2017	13	2017-12-03 18:00:00	\N	\N	\N
MIA	DEN	2017	13	2017-12-03 18:00:00	\N	\N	\N
NO	CAR	2017	13	2017-12-03 18:00:00	\N	\N	\N
NYJ	KC	2017	13	2017-12-03 18:00:00	\N	\N	\N
TEN	HOU	2017	13	2017-12-03 18:00:00	\N	\N	\N
LAC	CLE	2017	13	2017-12-03 21:05:00	\N	\N	\N
ARI	LAR	2017	13	2017-12-03 21:25:00	\N	\N	\N
OAK	NYG	2017	13	2017-12-03 21:25:00	\N	\N	\N
SEA	PHI	2017	13	2017-12-04 01:30:00	\N	\N	\N
CIN	PIT	2017	13	2017-12-05 01:30:00	\N	\N	\N
ATL	NO	2017	14	2017-12-08 01:25:00	\N	\N	\N
BUF	IND	2017	14	2017-12-10 18:00:00	\N	\N	\N
CAR	MIN	2017	14	2017-12-10 18:00:00	\N	\N	\N
CIN	CHI	2017	14	2017-12-10 18:00:00	\N	\N	\N
CLE	GB	2017	14	2017-12-10 18:00:00	\N	\N	\N
HOU	SF	2017	14	2017-12-10 18:00:00	\N	\N	\N
JAX	SEA	2017	14	2017-12-10 18:00:00	\N	\N	\N
KC	OAK	2017	14	2017-12-10 18:00:00	\N	\N	\N
TB	DET	2017	14	2017-12-10 18:00:00	\N	\N	\N
ARI	TEN	2017	14	2017-12-10 21:05:00	\N	\N	\N
DEN	NYJ	2017	14	2017-12-10 21:05:00	\N	\N	\N
LAC	WAS	2017	14	2017-12-10 21:05:00	\N	\N	\N
LAR	PHI	2017	14	2017-12-10 21:25:00	\N	\N	\N
NYG	DAL	2017	14	2017-12-10 21:25:00	\N	\N	\N
PIT	BAL	2017	14	2017-12-11 01:30:00	\N	\N	\N
MIA	NE	2017	14	2017-12-12 01:30:00	\N	\N	\N
