NYG	DAL	2012	1	2012-09-06 00:30:00	\N	\N	\N
NO	WAS	2012	1	2012-09-09 17:00:00	\N	\N	\N
HOU	MIA	2012	1	2012-09-09 17:00:00	\N	\N	\N
DET	STL	2012	1	2012-09-09 17:00:00	\N	\N	\N
NYJ	BUF	2012	1	2012-09-09 17:00:00	\N	\N	\N
MIN	JAX	2012	1	2012-09-09 17:00:00	\N	\N	\N
KC	ATL	2012	1	2012-09-09 17:00:00	\N	\N	\N
TEN	NE	2012	1	2012-09-09 17:00:00	\N	\N	\N
CLE	PHI	2012	1	2012-09-09 17:00:00	\N	\N	\N
CHI	IND	2012	1	2012-09-09 17:00:00	\N	\N	\N
ARI	SEA	2012	1	2012-09-09 20:25:00	\N	\N	\N
GB	SF	2012	1	2012-09-09 20:25:00	\N	\N	\N
TB	CAR	2012	1	2012-09-09 20:25:00	\N	\N	\N
DEN	PIT	2012	1	2012-09-10 00:20:00	\N	\N	\N
BAL	CIN	2012	1	2012-09-10 23:00:00	\N	\N	\N
OAK	SD	2012	1	2012-09-11 02:15:00	\N	\N	\N
GB	CHI	2012	2	2012-09-14 00:20:00	\N	\N	\N
PHI	BAL	2012	2	2012-09-16 17:00:00	\N	\N	\N
NYG	TB	2012	2	2012-09-16 17:00:00	\N	\N	\N
NE	ARI	2012	2	2012-09-16 17:00:00	\N	\N	\N
MIA	OAK	2012	2	2012-09-16 17:00:00	\N	\N	\N
JAX	HOU	2012	2	2012-09-16 17:00:00	\N	\N	\N
CAR	NO	2012	2	2012-09-16 17:00:00	\N	\N	\N
IND	MIN	2012	2	2012-09-16 17:00:00	\N	\N	\N
CIN	CLE	2012	2	2012-09-16 17:00:00	\N	\N	\N
BUF	KC	2012	2	2012-09-16 17:00:00	\N	\N	\N
STL	WAS	2012	2	2012-09-16 20:05:00	\N	\N	\N
SEA	DAL	2012	2	2012-09-16 20:05:00	\N	\N	\N
PIT	NYJ	2012	2	2012-09-16 20:25:00	\N	\N	\N
SD	TEN	2012	2	2012-09-16 20:25:00	\N	\N	\N
SF	DET	2012	2	2012-09-17 00:20:00	\N	\N	\N
ATL	DEN	2012	2	2012-09-18 00:30:00	\N	\N	\N
CAR	NYG	2012	3	2012-09-21 00:20:00	\N	\N	\N
MIA	NYJ	2012	3	2012-09-23 17:00:00	\N	\N	\N
IND	JAX	2012	3	2012-09-23 17:00:00	\N	\N	\N
TEN	DET	2012	3	2012-09-23 17:00:00	\N	\N	\N
WAS	CIN	2012	3	2012-09-23 17:00:00	\N	\N	\N
NO	KC	2012	3	2012-09-23 17:00:00	\N	\N	\N
MIN	SF	2012	3	2012-09-23 17:00:00	\N	\N	\N
DAL	TB	2012	3	2012-09-23 17:00:00	\N	\N	\N
