MIN	CAR	2013	6	2013-10-13 17:00:00	\N	\N	\N
TB	PHI	2013	6	2013-10-13 17:00:00	\N	\N	\N
BAL	GB	2013	6	2013-10-13 17:00:00	\N	\N	\N
HOU	STL	2013	6	2013-10-13 17:00:00	\N	\N	\N
NYJ	PIT	2013	6	2013-10-13 17:00:00	\N	\N	\N
DEN	JAX	2013	6	2013-10-13 20:05:00	\N	\N	\N
SEA	TEN	2013	6	2013-10-13 20:05:00	\N	\N	\N
NE	NO	2013	6	2013-10-13 20:25:00	\N	\N	\N
SF	ARI	2013	6	2013-10-13 20:25:00	\N	\N	\N
DAL	WAS	2013	6	2013-10-14 00:30:00	\N	\N	\N
SD	IND	2013	6	2013-10-15 00:30:00	\N	\N	\N
ARI	SEA	2013	7	2013-10-18 00:25:00	\N	\N	\N
ATL	TB	2013	7	2013-10-20 17:00:00	\N	\N	\N
DET	CIN	2013	7	2013-10-20 17:00:00	\N	\N	\N
KC	HOU	2013	7	2013-10-20 17:00:00	\N	\N	\N
MIA	BUF	2013	7	2013-10-20 17:00:00	\N	\N	\N
NYJ	NE	2013	7	2013-10-20 17:00:00	\N	\N	\N
PHI	DAL	2013	7	2013-10-20 17:00:00	\N	\N	\N
WAS	CHI	2013	7	2013-10-20 17:00:00	\N	\N	\N
CAR	STL	2013	7	2013-10-20 17:00:00	\N	\N	\N
JAX	SD	2013	7	2013-10-20 17:00:00	\N	\N	\N
TEN	SF	2013	7	2013-10-20 20:05:00	\N	\N	\N
PIT	BAL	2013	7	2013-10-20 20:25:00	\N	\N	\N
GB	CLE	2013	7	2013-10-20 20:25:00	\N	\N	\N
IND	DEN	2013	7	2013-10-21 00:30:00	\N	\N	\N
NYG	MIN	2013	7	2013-10-22 00:30:00	\N	\N	\N
TB	CAR	2013	8	2013-10-25 00:25:00	\N	\N	\N
DET	DAL	2013	8	2013-10-27 17:00:00	\N	\N	\N
KC	CLE	2013	8	2013-10-27 17:00:00	\N	\N	\N
NE	MIA	2013	8	2013-10-27 17:00:00	\N	\N	\N
NO	BUF	2013	8	2013-10-27 17:00:00	\N	\N	\N
PHI	NYG	2013	8	2013-10-27 17:00:00	\N	\N	\N
JAX	SF	2013	8	2013-10-27 17:00:00	\N	\N	\N
OAK	PIT	2013	8	2013-10-27 20:05:00	\N	\N	\N
CIN	NYJ	2013	8	2013-10-27 20:05:00	\N	\N	\N
DEN	WAS	2013	8	2013-10-27 20:25:00	\N	\N	\N
ARI	ATL	2013	8	2013-10-27 20:25:00	\N	\N	\N
MIN	GB	2013	8	2013-10-28 00:30:00	\N	\N	\N
STL	SEA	2013	8	2013-10-29 00:30:00	\N	\N	\N
MIA	CIN	2013	9	2013-11-01 00:25:00	\N	\N	\N
BUF	KC	2013	9	2013-11-03 18:00:00	\N	\N	\N
WAS	SD	2013	9	2013-11-03 18:00:00	\N	\N	\N
CAR	ATL	2013	9	2013-11-03 18:00:00	\N	\N	\N
DAL	MIN	2013	9	2013-11-03 18:00:00	\N	\N	\N
STL	TEN	2013	9	2013-11-03 18:00:00	\N	\N	\N
NYJ	NO	2013	9	2013-11-03 18:00:00	\N	\N	\N
SEA	TB	2013	9	2013-11-03 21:05:00	\N	\N	\N
OAK	PHI	2013	9	2013-11-03 21:05:00	\N	\N	\N
NE	PIT	2013	9	2013-11-03 21:25:00	\N	\N	\N
CLE	BAL	2013	9	2013-11-03 21:25:00	\N	\N	\N
HOU	IND	2013	9	2013-11-04 01:30:00	\N	\N	\N
GB	CHI	2013	9	2013-11-05 01:30:00	\N	\N	\N
MIN	WAS	2013	10	2013-11-08 01:25:00	\N	\N	\N
ATL	SEA	2013	10	2013-11-10 18:00:00	\N	\N	\N
CHI	DET	2013	10	2013-11-10 18:00:00	\N	\N	\N
GB	PHI	2013	10	2013-11-10 18:00:00	\N	\N	\N
TEN	JAX	2013	10	2013-11-10 18:00:00	\N	\N	\N
IND	STL	2013	10	2013-11-10 18:00:00	\N	\N	\N
NYG	OAK	2013	10	2013-11-10 18:00:00	\N	\N	\N
PIT	BUF	2013	10	2013-11-10 18:00:00	\N	\N	\N
BAL	CIN	2013	10	2013-11-10 18:00:00	\N	\N	\N
SF	CAR	2013	10	2013-11-10 21:05:00	\N	\N	\N
SD	DEN	2013	10	2013-11-10 21:25:00	\N	\N	\N
ARI	HOU	2013	10	2013-11-10 21:25:00	\N	\N	\N
NO	DAL	2013	10	2013-11-11 01:30:00	\N	\N	\N
TB	MIA	2013	10	2013-11-12 01:30:00	\N	\N	\N
TEN	IND	2013	11	2013-11-15 01:25:00	\N	\N	\N
BUF	NYJ	2013	11	2013-11-17 18:00:00	\N	\N	\N
CHI	BAL	2013	11	2013-11-17 18:00:00	\N	\N	\N
CIN	CLE	2013	11	2013-11-17 18:00:00	\N	\N	\N
TB	ATL	2013	11	2013-11-17 18:00:00	\N	\N	\N
JAX	ARI	2013	11	2013-11-17 18:00:00	\N	\N	\N
HOU	OAK	2013	11	2013-11-17 18:00:00	\N	\N	\N
MIA	SD	2013	11	2013-11-17 18:00:00	\N	\N	\N
PHI	WAS	2013	11	2013-11-17 18:00:00	\N	\N	\N
PIT	DET	2013	11	2013-11-17 18:00:00	\N	\N	\N
DEN	KC	2013	11	2013-11-17 21:05:00	\N	\N	\N
SEA	MIN	2013	11	2013-11-17 21:25:00	\N	\N	\N
NO	SF	2013	11	2013-11-17 21:25:00	\N	\N	\N
NYG	GB	2013	11	2013-11-18 01:30:00	\N	\N	\N
CAR	NE	2013	11	2013-11-19 01:30:00	\N	\N	\N
ATL	NO	2013	12	2013-11-22 01:25:00	\N	\N	\N
CLE	PIT	2013	12	2013-11-24 18:00:00	\N	\N	\N
DET	TB	2013	12	2013-11-24 18:00:00	\N	\N	\N
GB	MIN	2013	12	2013-11-24 18:00:00	\N	\N	\N
KC	SD	2013	12	2013-11-24 18:00:00	\N	\N	\N
STL	CHI	2013	12	2013-11-24 18:00:00	\N	\N	\N
MIA	CAR	2013	12	2013-11-24 18:00:00	\N	\N	\N
BAL	NYJ	2013	12	2013-11-24 18:00:00	\N	\N	\N
HOU	JAX	2013	12	2013-11-24 18:00:00	\N	\N	\N
ARI	IND	2013	12	2013-11-24 21:05:00	\N	\N	\N
OAK	TEN	2013	12	2013-11-24 21:05:00	\N	\N	\N
NYG	DAL	2013	12	2013-11-24 21:25:00	\N	\N	\N
NE	DEN	2013	12	2013-11-25 01:30:00	\N	\N	\N
WAS	SF	2013	12	2013-11-26 01:30:00	\N	\N	\N
DET	GB	2013	13	2013-11-28 17:30:00	\N	\N	\N
DAL	OAK	2013	13	2013-11-28 21:30:00	\N	\N	\N
BAL	PIT	2013	13	2013-11-29 01:30:00	\N	\N	\N
CAR	TB	2013	13	2013-12-01 18:00:00	\N	\N	\N
CLE	JAX	2013	13	2013-12-01 18:00:00	\N	\N	\N
IND	TEN	2013	13	2013-12-01 18:00:00	\N	\N	\N
KC	DEN	2013	13	2013-12-01 18:00:00	\N	\N	\N
MIN	CHI	2013	13	2013-12-01 18:00:00	\N	\N	\N
NYJ	MIA	2013	13	2013-12-01 18:00:00	\N	\N	\N
PHI	ARI	2013	13	2013-12-01 18:00:00	\N	\N	\N
BUF	ATL	2013	13	2013-12-01 21:05:00	\N	\N	\N
SF	STL	2013	13	2013-12-01 21:05:00	\N	\N	\N
HOU	NE	2013	13	2013-12-01 21:25:00	\N	\N	\N
SD	CIN	2013	13	2013-12-01 21:25:00	\N	\N	\N
WAS	NYG	2013	13	2013-12-02 01:30:00	\N	\N	\N
SEA	NO	2013	13	2013-12-03 01:30:00	\N	\N	\N
JAX	HOU	2013	14	2013-12-06 01:25:00	\N	\N	\N
CIN	IND	2013	14	2013-12-08 18:00:00	\N	\N	\N
TB	BUF	2013	14	2013-12-08 18:00:00	\N	\N	\N
WAS	KC	2013	14	2013-12-08 18:00:00	\N	\N	\N
BAL	MIN	2013	14	2013-12-08 18:00:00	\N	\N	\N
NE	CLE	2013	14	2013-12-08 18:00:00	\N	\N	\N
NO	CAR	2013	14	2013-12-08 18:00:00	\N	\N	\N
NYJ	OAK	2013	14	2013-12-08 18:00:00	\N	\N	\N
PHI	DET	2013	14	2013-12-08 18:00:00	\N	\N	\N
PIT	MIA	2013	14	2013-12-08 18:00:00	\N	\N	\N
DEN	TEN	2013	14	2013-12-08 21:05:00	\N	\N	\N
SD	NYG	2013	14	2013-12-08 21:25:00	\N	\N	\N
SF	SEA	2013	14	2013-12-08 21:25:00	\N	\N	\N
ARI	STL	2013	14	2013-12-08 21:25:00	\N	\N	\N
GB	ATL	2013	14	2013-12-09 01:30:00	\N	\N	\N
CHI	DAL	2013	14	2013-12-10 01:30:00	\N	\N	\N
DEN	SD	2013	15	2013-12-13 01:25:00	\N	\N	\N
ATL	WAS	2013	15	2013-12-15 18:00:00	\N	\N	\N
CLE	CHI	2013	15	2013-12-15 18:00:00	\N	\N	\N
TEN	ARI	2013	15	2013-12-15 18:00:00	\N	\N	\N
IND	HOU	2013	15	2013-12-15 18:00:00	\N	\N	\N
STL	NO	2013	15	2013-12-15 18:00:00	\N	\N	\N
MIA	NE	2013	15	2013-12-15 18:00:00	\N	\N	\N
MIN	PHI	2013	15	2013-12-15 18:00:00	\N	\N	\N
NYG	SEA	2013	15	2013-12-15 18:00:00	\N	\N	\N
JAX	BUF	2013	15	2013-12-15 18:00:00	\N	\N	\N
TB	SF	2013	15	2013-12-15 18:00:00	\N	\N	\N
CAR	NYJ	2013	15	2013-12-15 21:05:00	\N	\N	\N
OAK	KC	2013	15	2013-12-15 21:05:00	\N	\N	\N
DAL	GB	2013	15	2013-12-15 21:25:00	\N	\N	\N
PIT	CIN	2013	15	2013-12-16 01:30:00	\N	\N	\N
DET	BAL	2013	15	2013-12-17 01:30:00	\N	\N	\N
BUF	MIA	2013	16	2013-12-22 18:00:00	\N	\N	\N
CIN	MIN	2013	16	2013-12-22 18:00:00	\N	\N	\N
KC	IND	2013	16	2013-12-22 18:00:00	\N	\N	\N
STL	TB	2013	16	2013-12-22 18:00:00	\N	\N	\N
NYJ	CLE	2013	16	2013-12-22 18:00:00	\N	\N	\N
PHI	CHI	2013	16	2013-12-22 18:00:00	\N	\N	\N
WAS	DAL	2013	16	2013-12-22 18:00:00	\N	\N	\N
CAR	NO	2013	16	2013-12-22 18:00:00	\N	\N	\N
JAX	TEN	2013	16	2013-12-22 18:00:00	\N	\N	\N
HOU	DEN	2013	16	2013-12-22 18:00:00	\N	\N	\N
SEA	ARI	2013	16	2013-12-22 21:05:00	\N	\N	\N
DET	NYG	2013	16	2013-12-22 21:05:00	\N	\N	\N
GB	PIT	2013	16	2013-12-22 21:25:00	\N	\N	\N
SD	OAK	2013	16	2013-12-22 21:25:00	\N	\N	\N
BAL	NE	2013	16	2013-12-23 01:30:00	\N	\N	\N
SF	ATL	2013	16	2013-12-24 01:30:00	\N	\N	\N
ATL	CAR	2013	17	2013-12-29 18:00:00	\N	\N	\N
CHI	GB	2013	17	2013-12-29 18:00:00	\N	\N	\N
CIN	BAL	2013	17	2013-12-29 18:00:00	\N	\N	\N
DAL	PHI	2013	17	2013-12-29 18:00:00	\N	\N	\N
TEN	HOU	2013	17	2013-12-29 18:00:00	\N	\N	\N
IND	JAX	2013	17	2013-12-29 18:00:00	\N	\N	\N
PIT	CLE	2013	17	2013-12-29 18:00:00	\N	\N	\N
MIA	NYJ	2013	17	2013-12-29 18:00:00	\N	\N	\N
MIN	DET	2013	17	2013-12-29 18:00:00	\N	\N	\N
NE	BUF	2013	17	2013-12-29 18:00:00	\N	\N	\N
NO	TB	2013	17	2013-12-29 18:00:00	\N	\N	\N
NYG	WAS	2013	17	2013-12-29 18:00:00	\N	\N	\N
ARI	SF	2013	17	2013-12-29 21:25:00	\N	\N	\N
SD	KC	2013	17	2013-12-29 21:25:00	\N	\N	\N
SEA	STL	2013	17	2013-12-29 21:25:00	\N	\N	\N
OAK	DEN	2013	17	2013-12-29 21:25:00	\N	\N	\N
